"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species"
"2388",302.08168405494,0.932768942749325,1.09462495552337,0.999542080849597,"SA2","shallow","GP","PAST"
"2389",302.151788003735,0.930380756831557,1.09104000502919,0.996015339424127,"SA2","shallow","GP","PAST"
"2390",302.22189195253,0.927930634499982,1.08731263724725,0.992388323580574,"SA2","shallow","GP","PAST"
"2391",302.291995901325,0.925417575417986,1.08344188318804,0.988660534411109,"SA2","shallow","GP","PAST"
"2392",302.362099850121,0.922840569312714,1.0794268074357,0.984831491683299,"SA2","shallow","GP","PAST"
"2393",302.432203798916,0.920198596117684,1.07526650914493,0.980900734244287,"SA2","shallow","GP","PAST"
"2394",302.502307747711,0.917490626127866,1.07096012301171,0.976867820412589,"SA2","shallow","GP","PAST"
"2395",302.572411696506,0.91471562016764,1.0665068202161,0.972732328356788,"SA2","shallow","GP","PAST"
"2396",302.642515645301,0.911872529772049,1.06190580933503,0.96849385646052,"SA2","shallow","GP","PAST"
"2397",302.712619594096,0.908960297381814,1.05715633722344,0.964152023673142,"SA2","shallow","GP","PAST"
"2398",302.782723542892,0.905977856552508,1.05225768986173,0.959706469845436,"SA2","shallow","GP","PAST"
"2399",302.852827491687,0.90203065438619,1.04720919316798,0.955156856049799,"SA2","shallow","GP","PAST"
"2400",302.922931440482,0.897637992592109,1.04201021377316,0.950502864884364,"SA2","shallow","GP","PAST"
"2401",302.993035389277,0.893156734704505,1.03666015975767,0.945744200760478,"SA2","shallow","GP","PAST"
"2402",303.063139338072,0.888586285317494,1.03115848134768,0.940880590173065,"SA2","shallow","GP","PAST"
"2403",303.133243286867,0.883926059268281,1.02550467156988,0.935911781953387,"SA2","shallow","GP","PAST"
"2404",303.203347235663,0.879175481939813,1.01969826686304,0.930837547503707,"SA2","shallow","GP","PAST"
"2405",303.273451184458,0.874333989559905,1.01373884764525,0.925657681013494,"SA2","shallow","GP","PAST"
"2406",303.343555133253,0.869401029496593,1.00762603883547,0.920371999656711,"SA2","shallow","GP","PAST"
"2407",303.413659082048,0.864376060549511,1.00135951032842,0.914980343769883,"SA2","shallow","GP","PAST"
"2408",303.483763030843,0.859073749163803,0.994938977421468,0.909482577010571,"SA2","shallow","GP","PAST"
"2409",303.553866979639,0.853500535534618,0.98836420119295,0.903878586495989,"SA2","shallow","GP","PAST"
"2410",303.623970928434,0.847833353603946,0.981634988830742,0.898168282921497,"SA2","shallow","GP","PAST"
"2411",303.694074877229,0.842072059376098,0.974751193910547,0.892351600658744,"SA2","shallow","GP","PAST"
"2412",303.764178826024,0.836216527293587,0.967712716623162,0.886428497833277,"SA2","shallow","GP","PAST"
"2413",303.834282774819,0.830266650358231,0.960519503950268,0.880398956381498,"SA2","shallow","GP","PAST"
"2414",303.904386723614,0.824222340238215,0.953171549788253,0.874262982086813,"SA2","shallow","GP","PAST"
"2415",303.97449067241,0.818083527360914,0.945668895019828,0.868020604594944,"SA2","shallow","GP","PAST"
"2416",304.044594621205,0.811850160991321,0.938011627533189,0.861671877408341,"SA2","shallow","GP","PAST"
"2417",304.11469857,0.805522209295957,0.930199882188705,0.855216877859752,"SA2","shallow","GP","PAST"
"2418",304.184802518795,0.799099659392096,0.922233840733102,0.848655707064932,"SA2","shallow","GP","PAST"
"2419",304.25490646759,0.792582517382228,0.914113731661311,0.841988489854611,"SA2","shallow","GP","PAST"
"2420",304.325010416386,0.785970808373736,0.905839830026286,0.835215374685881,"SA2","shallow","GP","PAST"
"2421",304.395114365181,0.779264576483649,0.897541099040304,0.828336533533075,"SA2","shallow","GP","PAST"
"2422",304.465218313976,0.772463884828521,0.889838601176896,0.821352161758411,"SA2","shallow","GP","PAST"
"2423",304.535322262771,0.765568815499432,0.88199440632506,0.814262477962638,"SA2","shallow","GP","PAST"
"2424",304.605426211566,0.758579469522083,0.874008397291922,0.80706772381588,"SA2","shallow","GP","PAST"
"2425",304.675530160361,0.751495966802102,0.865880476527684,0.799768163869075,"SA2","shallow","GP","PAST"
"2426",304.745634109157,0.744318446055615,0.857610565750802,0.792364085346303,"SA2","shallow","GP","PAST"
"2427",304.815738057952,0.737047064725174,0.849198605583041,0.784855797918392,"SA2","shallow","GP","PAST"
"2428",304.885842006747,0.729681998881165,0.840644555197318,0.777243633458184,"SA2","shallow","GP","PAST"
"2429",304.955945955542,0.722223443108878,0.832805380367683,0.769527945777945,"SA2","shallow","GP","PAST"
"2430",305.026049904337,0.714671610381365,0.826516082069622,0.761709110349331,"SA2","shallow","GP","PAST"
"2431",305.096153853133,0.707026731918352,0.820074721893073,0.753787524006479,"SA2","shallow","GP","PAST"
"2432",305.166257801928,0.699289057031304,0.813478698022939,0.745763604632624,"SA2","shallow","GP","PAST"
"2433",305.236361750723,0.69145885295505,0.806725391398481,0.737637790830944,"SA2","shallow","GP","PAST"
"2434",305.306465699518,0.683536404666084,0.799812167829975,0.729410541580079,"SA2","shallow","GP","PAST"
"2435",305.376569648313,0.675522014687883,0.792736380263151,0.721082335874946,"SA2","shallow","GP","PAST"
"2436",305.446673597108,0.667396435703621,0.785495371192655,0.712653672353508,"SA2","shallow","GP","PAST"
"2437",305.516777545904,0.659013049696766,0.778086475225125,0.704125068910093,"SA2","shallow","GP","PAST"
"2438",305.586881494699,0.650539522834758,0.770741954759652,0.695497062295853,"SA2","shallow","GP","PAST"
"2439",305.656985443494,0.641976249176725,0.764066333147119,0.686770207707166,"SA2","shallow","GP","PAST"
"2440",305.727089392289,0.633323638600202,0.757215466520408,0.677945078362507,"SA2","shallow","GP","PAST"
"2441",305.797193341084,0.624582116528722,0.750186069210701,0.669022265068543,"SA2","shallow","GP","PAST"
"2442",305.86729728988,0.615752123649633,0.742974862207229,0.660002375776172,"SA2","shallow","GP","PAST"
"2443",305.937401238675,0.606376684540908,0.735578577164243,0.650886035127135,"SA2","shallow","GP","PAST"
"2444",306.00750518747,0.596553168086758,0.727993960542005,0.641673883991964,"SA2","shallow","GP","PAST"
"2445",306.077609136265,0.58661714600964,0.720217777875262,0.63236657899998,"SA2","shallow","GP","PAST"
"2446",306.14771308506,0.576569142119714,0.712246818161658,0.622964792061973,"SA2","shallow","GP","PAST"
"2447",306.217817033855,0.566409707478092,0.704077898361825,0.613469209886425,"SA2","shallow","GP","PAST"
"2448",306.287920982651,0.556139419887971,0.695707868001743,0.603880533489823,"SA2","shallow","GP","PAST"
"2449",306.358024931446,0.545758883359565,0.687133613867232,0.594199477701899,"SA2","shallow","GP","PAST"
"2450",306.428128880241,0.535268727549906,0.678352064779399,0.584426770666419,"SA2","shallow","GP","PAST"
"2451",306.498232829036,0.524669607178861,0.669360196439063,0.574563153338288,"SA2","shallow","GP","PAST"
"2452",306.568336777831,0.513962201422559,0.660155036327237,0.564609378977583,"SA2","shallow","GP","PAST"
"2453",306.638440726627,0.503147213285657,0.65073366864799,0.554566212641271,"SA2","shallow","GP","PAST"
"2454",306.708544675422,0.492225368953781,0.641093239299189,0.544434430673273,"SA2","shallow","GP","PAST"
"2455",306.778648624217,0.481197417127423,0.631230960855751,0.534214820193398,"SA2","shallow","GP","PAST"
"2456",306.848752573012,0.470064128339004,0.621144117549739,0.523908178586066,"SA2","shallow","GP","PAST"
"2457",306.918856521807,0.45882629425424,0.610830070230491,0.513515312989171,"SA2","shallow","GP","PAST"
"2458",306.988960470602,0.447484726959477,0.600286261287892,0.503037039783868,"SA2","shallow","GP","PAST"
"2459",307.059064419398,0.436040258236393,0.589510219521216,0.492474184085847,"SA2","shallow","GP","PAST"
"2460",307.129168368193,0.42377409056629,0.578499564935657,0.481827579238659,"SA2","shallow","GP","PAST"
"2461",307.199272316988,0.409817776512832,0.567252013448423,0.471098066309668,"SA2","shallow","GP","PAST"
"2462",307.269376265783,0.395719625201063,0.555765381486123,0.460286493589195,"SA2","shallow","GP","PAST"
"2463",307.339480214578,0.38148104051021,0.544037590455092,0.449393716093339,"SA2","shallow","GP","PAST"
"2464",307.409584163373,0.36710345765627,0.532066671066495,0.438420595071074,"SA2","shallow","GP","PAST"
"2465",307.479688112169,0.352588341596516,0.521133569911117,0.427367997515962,"SA2","shallow","GP","PAST"
"2466",307.549792060964,0.337937185425532,0.510374977596052,0.416236795683093,"SA2","shallow","GP","PAST"
"2467",307.619896009759,0.323151508766198,0.499436503522478,0.405027866611634,"SA2","shallow","GP","PAST"
"2468",307.689999958554,0.308232856158986,0.488317372738183,0.393742091653396,"SA2","shallow","GP","PAST"
"2469",307.760103907349,0.293182795452937,0.477016881561725,0.382380356007854,"SA2","shallow","GP","PAST"
"2470",307.830207856145,0.278002916201474,0.465534398893905,0.37094354826397,"SA2","shallow","GP","PAST"
"2471",307.90031180494,0.262694828066181,0.453869367412001,0.359432559949214,"SA2","shallow","GP","PAST"
"2472",307.970415753735,0.2472601592315,0.442021304641908,0.347848285086082,"SA2","shallow","GP","PAST"
"2473",308.04051970253,0.231700554833178,0.429989803903787,0.336191619756443,"SA2","shallow","GP","PAST"
"2474",308.110623651325,0.216017675403196,0.418606235255011,0.324463461674003,"SA2","shallow","GP","PAST"
"2475",308.18072760012,0.199903512154681,0.407608655816313,0.312664709765163,"SA2","shallow","GP","PAST"
"2476",308.250831548916,0.183319755838064,0.396479694734655,0.300796263758478,"SA2","shallow","GP","PAST"
"2477",308.320935497711,0.166617662479166,0.385219462579978,0.288859023783044,"SA2","shallow","GP","PAST"
"2478",308.391039446506,0.149799073378375,0.373828109386881,0.276853889975861,"SA2","shallow","GP","PAST"
"2479",308.461143395301,0.132865834168881,0.362305824627299,0.264781762098529,"SA2","shallow","GP","PAST"
"2480",308.531247344096,0.115819793409001,0.350652837133472,0.252643539163291,"SA2","shallow","GP","PAST"
"2481",308.601351292892,0.0986628012103554,0.338869414971392,0.240440119068679,"SA2","shallow","GP","PAST"
"2482",308.671455241687,0.0813967079031966,0.326955865264907,0.228172398244832,"SA2","shallow","GP","PAST"
"2483",308.741559190482,0.0637658556850187,0.314912533970859,0.215841271308572,"SA2","shallow","GP","PAST"
"2484",308.811663139277,0.0454987178636962,0.302739805605798,0.203447630728399,"SA2","shallow","GP","PAST"
"2485",308.881767088072,0.0270899893187573,0.290438102924882,0.190992366499408,"SA2","shallow","GP","PAST"
"2486",308.951871036867,0.00854166392130145,0.278007886553676,0.178476365828168,"SA2","shallow","GP","PAST"
"2487",309.021974985663,-0.010144245410929,0.266933200236796,0.165900512827697,"SA2","shallow","GP","PAST"
"2488",309.092078934458,-0.0289657085822826,0.256084947023172,0.153265688222426,"SA2","shallow","GP","PAST"
