"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec"
"695","M50Cd_3006",160.369713682795,-0.00222121860727752,29.4528090001804,"M50Cd","M5","3006",30,"light","C",9.285336268,608.875,0.608875,-0.0013524444795061
"696","M50Cd_3006D",154.778212287885,-0.0108908286350165,29.3594028876714,"M50Cd","M5","3006D",30,"dark","C",9.285336268,608.875,0.608875,-0.00663115328514567
"697","M50Cd_3102",158.523993664951,0.00963279544078194,30.3813722654428,"M50Cd","M5","3102",31,"light","C",9.285336268,608.875,0.608875,0.0058651683240061
"698","M50Cd_3102D",162.744766590131,-0.0108224909547422,30.4694694982502,"M50Cd","M5","3102D",31,"dark","C",9.285336268,608.875,0.608875,-0.00658954418006866
"699","M50Cd_3203",159.080901032658,0.0101393415435114,31.3222323454124,"M50Cd","M5","3203",32,"light","C",9.285336268,608.875,0.608875,0.0061735915823055
"700","M50Cd_3203D",163.799908582806,-0.0107399016256462,31.3512583863941,"M50Cd","M5","3203D",32,"dark","C",9.285336268,608.875,0.608875,-0.00653925760231533
"701","M50Cd_3305",124.65036704141,0.00268086770937357,32.4530714520948,"M50Cd","M5","3305",33,"light","C",9.285336268,608.875,0.608875,0.00163231332654483
"702","M50Cd_3305D",121.846961735042,-0.00966165850172448,32.4599164951906,"M50Cd","M5","3305D",33,"dark","C",9.285336268,608.875,0.608875,-0.00588274232023749
"703","M50Cd_3407",112.654157663274,-0.00377557006370219,33.1368289464696,"M50Cd","M5","3407",34,"light","C",9.285336268,608.875,0.608875,-0.00229885022253667
"704","M50Cd_3407D",106.93007553159,-0.0075854391046931,33.1970454255901,"M50Cd","M5","3407D",34,"dark","C",9.285336268,608.875,0.608875,-0.00461858423487001
"705","M601a_2705",162.181780595212,0.00318608759186216,26.4091111380301,"M601a","M6","2705",27,"light","T1",18.82473654,610.375,0.610375,0.00194470821388287
"706","M601a_2705D",163.274852621022,-0.00378934405199067,26.3472605452662,"M601a","M6","2705D",27,"dark","T1",18.82473654,610.375,0.610375,-0.00231292087573381
"707","M601a_2806",166.556540265079,0.00177652905992277,27.2908921911942,"M601a","M6","2806",28,"light","T1",18.82473654,610.375,0.610375,0.00108434892495036
"708","M601a_2806D",165.3821598398,-0.00526489137775027,27.1951611158411,"M601a","M6","2806D",28,"dark","T1",18.82473654,610.375,0.610375,-0.00321355807469432
"709","M601a_2902",204.925121463889,0.00576220052623583,28.5658202302162,"M601a","M6","2902",29,"light","T1",18.82473654,610.375,0.610375,0.00351710314620119
"710","M601a_2902D",207.718621641613,-0.00354496271012327,28.5463214028983,"M601a","M6","2902D",29,"dark","T1",18.82473654,610.375,0.610375,-0.00216375661419149
"711","M601a_3003",154.887770510737,0.000827804217637191,29.3246835314754,"M601a","M6","3003",30,"light","T1",18.82473654,610.375,0.610375,0.0005052709993403
"712","M601a_3003D",153.178248547301,-0.00742306717297377,29.3551595824621,"M601a","M6","3003D",30,"dark","T1",18.82473654,610.375,0.610375,-0.00453085462570386
"713","M601a_3105",144.489668147945,0.00315582029447494,30.0994850693887,"M601a","M6","3105",31,"light","T1",18.82473654,610.375,0.610375,0.00192623381224014
"714","M601a_3105D",144.998203679449,-0.00596992923805395,30.1507398127162,"M601a","M6","3105D",31,"dark","T1",18.82473654,610.375,0.610375,-0.00364389555867718
"715","M601a_3201",175.792705398685,0.00650594082634583,31.3905793091626,"M601a","M6","3201",32,"light","T1",18.82473654,610.375,0.610375,0.00397106363188084
"716","M601a_3201D",179.276633580606,-0.00515727952658437,31.3687362032486,"M601a","M6","3201D",32,"dark","T1",18.82473654,610.375,0.610375,-0.00314787449103893
"717","M601a_3302",155.704420686907,0.00213611476189953,32.3902492150342,"M601a","M6","3302",33,"light","T1",18.82473654,610.375,0.610375,0.00130383104779443
"718","M601a_3302D",151.88786490661,-0.0058145405879456,32.3631784056543,"M601a","M6","3302D",33,"dark","T1",18.82473654,610.375,0.610375,-0.0035490502113673
"719","M601a_3404",137.825037849713,-0.00168233939518219,33.2334472684661,"M601a","M6","3404",34,"light","T1",18.82473654,610.375,0.610375,-0.00102685790833433
"720","M601a_3404D",135.031640873595,-0.00462955479694723,33.2266068586871,"M601a","M6","3404D",34,"dark","T1",18.82473654,610.375,0.610375,-0.00282576450918667
"721","M601b_2701",174.636309045097,0.00464176229239,26.4463233202281,"M601b","M6","2701",27,"light","T1",16.38854787,610.75,0.61075,0.00283495632007719
"722","M601b_2701D",177.711953291368,-0.00388423845795056,26.4083690118702,"M601b","M6","2701D",27,"dark","T1",16.38854787,610.75,0.61075,-0.0023722986381933
"723","M601b_2802",200.051207747758,0.00499999607126398,27.2364953703601,"M601b","M6","2802",28,"light","T1",16.38854787,610.75,0.61075,0.00305374760052448
"724","M601b_2802D",202.402789525129,-0.00475576297198656,27.2177308755673,"M601b","M6","2802D",28,"dark","T1",16.38854787,610.75,0.61075,-0.00290458223514079
"725","M601b_2904",208.175245162854,0.00595787165052531,28.6647549491343,"M601b","M6","2904",29,"light","T1",16.38854787,610.75,0.61075,0.00363877011055833
"726","M601b_2904D",211.793622379874,-0.00477348740600911,28.4398230119323,"M601b","M6","2904D",29,"dark","T1",16.38854787,610.75,0.61075,-0.00291540743322006
"727","M601b_3005",121.302020102364,-0.00258099024273097,29.3024863894885,"M601b","M6","3005",30,"light","T1",16.38854787,610.75,0.61075,-0.00157633979074794
"728","M601b_3005D",116.511790503013,-0.00765103859898792,29.3194364639338,"M601b","M6","3005D",30,"dark","T1",16.38854787,610.75,0.61075,-0.00467287182433187
"729","M601b_3101",181.419424425686,0.00622067618271671,30.2721172779481,"M601b","M6","3101",31,"light","T1",16.38854787,610.75,0.61075,0.00379927797859423
"730","M601b_3101D",184.029497488887,-0.00589694463268521,30.3066822161658,"M601b","M6","3101D",31,"dark","T1",16.38854787,610.75,0.61075,-0.00360155893441249
"731","M601b_3203",150.853448169688,0.0051298607221857,31.3384850983525,"M601b","M6","3203",32,"light","T1",16.38854787,610.75,0.61075,0.00313306243607492
"732","M601b_3203D",152.94550231459,-0.00514298419936939,31.3866597794924,"M601b","M6","3203D",32,"dark","T1",16.38854787,610.75,0.61075,-0.00314107759976485
"733","M601b_3304",130.714544520715,0.00170407104489051,32.3340657883843,"M601b","M6","3304",33,"light","T1",16.38854787,610.75,0.61075,0.00104076139066688
"734","M601b_3304D",128.951310606698,-0.00514717075613107,32.3448490032658,"M601b","M6","3304D",33,"dark","T1",16.38854787,610.75,0.61075,-0.00314363453930705
"735","M601b_3406",122.125113461599,-0.0031388557928829,32.9415923199533,"M601b","M6","3406",34,"light","T1",16.38854787,610.75,0.61075,-0.00191705617550323
"736","M601b_3406D",117.862511023651,-0.00516189999494582,33.0466686850697,"M601b","M6","3406D",34,"dark","T1",16.38854787,610.75,0.61075,-0.00315263042191316
"737","M601c_2704",161.599179200989,0.00355320369158845,26.3701292148205,"M601c","M6","2704",27,"light","T1",16.85970822,610.625,0.610625,0.0021696750041762
"738","M601c_2704D",162.931505277621,-0.00355381850060106,26.3158866071802,"M601c","M6","2704D",27,"dark","T1",16.85970822,610.625,0.610625,-0.00217005042192952
"739","M601c_2806",167.446410725674,0.00174750229360924,27.3261860745739,"M601c","M6","2806",28,"light","T1",16.85970822,610.625,0.610625,0.00106706858803514
"740","M601c_2806D",166.270327139007,-0.00515721493048403,27.2447361580744,"M601c","M6","2806D",28,"dark","T1",16.85970822,610.625,0.610625,-0.00314912436692681
"741","M601c_2901",209.797022561665,0.00735699584206703,28.2346082517606,"M601c","M6","2901",29,"light","T1",16.85970822,610.625,0.610625,0.00449236558606218
"742","M601c_2901D",214.364971821277,-0.00397771807578076,28.1478494013736,"M601c","M6","2901D",29,"dark","T1",16.85970822,610.625,0.610625,-0.00242889410002363
"743","M601c_3003",157.937729420851,0.000724347752783394,29.357736848897,"M601c","M6","3003",30,"light","T1",16.85970822,610.625,0.610625,0.00044230484654336
"744","M601c_3003D",155.98951684103,-0.00734348381913945,29.3641813103522,"M601c","M6","3003D",30,"dark","T1",16.85970822,610.625,0.610625,-0.00448411480706203
"745","M601c_3105",144.542350742778,0.00281896545120764,29.9536234982982,"M601c","M6","3105",31,"light","T1",16.85970822,610.625,0.610625,0.00172133077864367
"746","M601c_3105D",144.526805776282,-0.00611379258575037,30.0610925720413,"M601c","M6","3105D",31,"dark","T1",16.85970822,610.625,0.610625,-0.00373323459767382
"747","M601c_3206",135.233905398172,-0.00200860812136168,31.1536551645031,"M601c","M6","3206",32,"light","T1",16.85970822,610.625,0.610625,-0.00122650633410648
"748","M601c_3206D",131.384216318698,-0.00700640831124105,31.2417137396975,"M601c","M6","3206D",32,"dark","T1",16.85970822,610.625,0.610625,-0.00427828807505157
"749","M601c_3302",150.499903373061,0.000653216153236698,32.6118689834972,"M601c","M6","3302",33,"light","T1",16.85970822,610.625,0.610625,0.000398870113570159
"750","M601c_3302D",146.225862757857,-0.00497883485852646,32.5023794577308,"M601c","M6","3302D",33,"dark","T1",16.85970822,610.625,0.610625,-0.00304020103548772
"751","M601c_3403",147.103859746072,-0.00232992180173644,33.1242835937514,"M601c","M6","3403",34,"light","T1",16.85970822,610.625,0.610625,-0.00142270850018531
"752","M601c_3403D",143.587882665767,-0.00403776343966957,33.13450154812,"M601c","M6","3403D",34,"dark","T1",16.85970822,610.625,0.610625,-0.00246555930034823
"753","M601d_2705",163.961069487326,0.00345110293622814,26.404376357827,"M601d","M6","2705",27,"light","T1",19.02370389,613.625,0.613625,0.00211768303924299
"754","M601d_2705D",165.196950697573,-0.0037320901794632,26.3228962775413,"M601d","M6","2705D",27,"dark","T1",19.02370389,613.625,0.613625,-0.00229010383637311
"755","M601d_2801",195.280548592192,0.0043521725119624,27.1876258333165,"M601d","M6","2801",28,"light","T1",19.02370389,613.625,0.613625,0.00267060185765293
"756","M601d_2801D",196.936876868123,-0.00375184232445003,27.1595572705292,"M601d","M6","2801D",28,"dark","T1",19.02370389,613.625,0.613625,-0.00230222424634065
"757","M601d_2902",208.278617834438,0.0064317737652852,28.416156079239,"M601d","M6","2902",29,"light","T1",19.02370389,613.625,0.613625,0.00394669717672313
"758","M601d_2902D",211.684856926591,-0.00355203023974688,28.408263786646,"M601d","M6","2902D",29,"dark","T1",19.02370389,613.625,0.613625,-0.00217961455586468
"759","M601d_3004",133.852369031675,-0.0017532508633708,29.3770122169036,"M601d","M6","3004",30,"light","T1",19.02370389,613.625,0.613625,-0.00107583856103591
"760","M601d_3004D",141.119291290146,-0.00759661140522944,29.3247597235497,"M601d","M6","3004D",30,"dark","T1",19.02370389,613.625,0.613625,-0.00466147067353392
"761","M601d_3106",137.572762512951,0.000842403151942199,29.9878270705161,"M601d","M6","3106",31,"light","T1",19.02370389,613.625,0.613625,0.000516919634110532
"762","M601d_3106D",136.446016867709,-0.00678934202744074,30.0054839454282,"M601d","M6","3106D",31,"dark","T1",19.02370389,613.625,0.613625,-0.00416611000158832
"763","M601d_3201",171.362061201148,0.00486749008838245,31.3316921307449,"M601d","M6","3201",32,"light","T1",19.02370389,613.625,0.613625,0.00298681360548368
"764","M601d_3201D",173.298776905953,-0.00491542042897739,31.3482788853965,"M601d","M6","3201D",32,"dark","T1",19.02370389,613.625,0.613625,-0.00301622486073125
"765","M601d_3303",126.282300330905,0.00180481914737229,32.4923747217784,"M601d","M6","3303",33,"light","T1",19.02370389,613.625,0.613625,0.00110748214930632
"766","M601d_3303D",125.614456391756,-0.00427674817988387,32.4410991055058,"M601d","M6","3303D",33,"dark","T1",19.02370389,613.625,0.613625,-0.00262431960188124
"767","M601d_3404",124.58991724287,-0.00276985373506575,33.141505192698,"M601d","M6","3404",34,"light","T1",19.02370389,613.625,0.613625,-0.00169965149817972
"768","M601d_3404D",121.118603320426,-0.00406526775175103,33.1504738898839,"M601d","M6","3404D",34,"dark","T1",19.02370389,613.625,0.613625,-0.00249454992416823
"769","M602a_2701",173.649467338645,0.00405109794288919,26.4386680535246,"M602a","M6","2701",27,"light","T2",23.38066292,610.875,0.610875,0.00247471445586243
"770","M602a_2701D",175.91498615935,-0.00537862793360839,26.4027452675652,"M602a","M6","2701D",27,"dark","T2",23.38066292,610.875,0.610875,-0.00328566933894302
"771","M602a_2803",197.187715398827,0.00475472491438558,27.0775672503849,"M602a","M6","2803",28,"light","T2",23.38066292,610.875,0.610875,0.00290454258207529
"772","M602a_2803D",199.243780738771,-0.00575986398714527,27.1031222966847,"M602a","M6","2803D",28,"dark","T2",23.38066292,610.875,0.610875,-0.00351855691314737
"773","M602a_2904",199.060795873908,0.00532028289352708,28.6814330640611,"M602a","M6","2904",29,"light","T2",23.38066292,610.875,0.610875,0.00325002781258336
"774","M602a_2904D",202.495925964045,-0.00496759600947017,28.479526172917,"M602a","M6","2904D",29,"dark","T2",23.38066292,610.875,0.610875,-0.00303458021228509
"775","M602a_3006",162.992962788232,-0.00106021659219929,29.5719226640619,"M602a","M6","3006",30,"light","T2",23.38066292,610.875,0.610875,-0.000647659810759741
"776","M602a_3006D",160.064184928058,-0.00565629280372206,29.4487470453139,"M602a","M6","3006D",30,"dark","T2",23.38066292,610.875,0.610875,-0.00345528786647371
"777","M602a_3102",168.809140872052,0.00535469204062717,30.2448870538158,"M602a","M6","3102",31,"light","T2",23.38066292,610.875,0.610875,0.00327104750031812
"778","M602a_3102D",170.928130540249,-0.00649850764128229,30.3862352612965,"M602a","M6","3102D",31,"dark","T2",23.38066292,610.875,0.610875,-0.00396977585536832
"779","M602a_3203",143.379168717833,0.00454308174409206,31.3039489391866,"M602a","M6","3203",32,"light","T2",23.38066292,610.875,0.610875,0.00277525506042224
"780","M602a_3203D",145.142436898133,-0.00518763362741558,31.3374701941157,"M602a","M6","3203D",32,"dark","T2",23.38066292,610.875,0.610875,-0.00316899569214749
"781","M602a_3305",119.470129650763,-0.000127156501606266,32.2924028988973,"M602a","M6","3305",33,"light","T2",23.38066292,610.875,0.610875,-7.76767279187277e-05
"782","M602a_3305D",116.778110718181,-0.00548573225560835,32.3442191581077,"M602a","M6","3305D",33,"dark","T2",23.38066292,610.875,0.610875,-0.00335109669164475
"783","M602a_3406",121.409858267823,-0.00346356665245347,33.1955256814175,"M602a","M6","3406",34,"light","T2",23.38066292,610.875,0.610875,-0.00211580627881751
"784","M602a_3406D",116.798559297634,-0.00515943843847263,33.20591175381,"M602a","M6","3406D",34,"dark","T2",23.38066292,610.875,0.610875,-0.00315177195610197
"785","M602b_2706",160.860582341347,0.00258045859696512,26.3730032801691,"M602b","M6","2706",27,"light","T2",22.63859988,610.75,0.61075,0.00157601508809645
"786","M602b_2706D",162.100331230918,-0.00429619472214091,26.3352096645678,"M602b","M6","2706D",27,"dark","T2",22.63859988,610.75,0.61075,-0.00262390092654756
"787","M602b_2802",178.615533588827,0.00397397630690715,27.1637989740495,"M602b","M6","2802",28,"light","T2",22.63859988,610.75,0.61075,0.00242710602944354
"788","M602b_2802D",180.358088988815,-0.00456422691751242,27.1613365586137,"M602b","M6","2802D",28,"dark","T2",22.63859988,610.75,0.61075,-0.00278760158987071
"789","M602b_2903",202.862784281119,0.00549012937522634,28.4065573319922,"M602b","M6","2903",29,"light","T2",22.63859988,610.75,0.61075,0.00335309651591949
"790","M602b_2903D",207.439195594535,-0.00434689073260536,28.3177138423023,"M602b","M6","2903D",29,"dark","T2",22.63859988,610.75,0.61075,-0.00265486351493872
"791","M602b_3005",114.690870491574,-0.0024063228468234,29.1996546410872,"M602b","M6","3005",30,"light","T2",22.63859988,610.75,0.61075,-0.00146966167869739
"792","M602b_3005D",110.152032446999,-0.00739558210231284,29.2244729131822,"M602b","M6","3005D",30,"dark","T2",22.63859988,610.75,0.61075,-0.00451685176898757
"793","M602b_3101",187.993951001626,0.0062113897556036,30.422665325942,"M602b","M6","3101",31,"light","T2",22.63859988,610.75,0.61075,0.0037936062932349
"794","M602b_3101D",190.733292679968,-0.00629300346639468,30.4234349169455,"M602b","M6","3101D",31,"dark","T2",22.63859988,610.75,0.61075,-0.00384345186710055
"795","M602b_3202",161.339011015007,0.00533385364675204,31.3029472688274,"M602b","M6","3202",32,"light","T2",22.63859988,610.75,0.61075,0.00325765111475381
"796","M602b_3202D",163.421695577386,-0.00570132863619146,31.339087275839,"M602b","M6","3202D",32,"dark","T2",22.63859988,610.75,0.61075,-0.00348208646455393
"797","M602b_3304",127.094605215958,0.00116570864708135,32.3445007452968,"M602b","M6","3304",33,"light","T2",22.63859988,610.75,0.61075,0.000711956556204935
"798","M602b_3304D",124.971239213674,-0.00519745567328909,32.3412355383216,"M602b","M6","3304D",33,"dark","T2",22.63859988,610.75,0.61075,-0.00317434605246131
"799","M602b_3405",127.129622106028,-0.00333422796713745,33.0579068829069,"M602b","M6","3405",34,"light","T2",22.63859988,610.75,0.61075,-0.0020363797309292
"800","M602b_3405D",122.864275722821,-0.00506026869514398,33.0880510923155,"M602b","M6","3405D",34,"dark","T2",22.63859988,610.75,0.61075,-0.00309055910555919
"801","M602c_2705",170.701852481757,0.00443094546737241,26.3797191897157,"M602c","M6","2705",27,"light","T2",21.758821,611.125,0.611125,0.00270786154874796
"802","M602c_2705D",172.321278661939,-0.00462331691621125,26.3097436674857,"M602c","M6","2705D",27,"dark","T2",21.758821,611.125,0.611125,-0.0028254245504196
"803","M602c_2801",205.820527711593,0.00504811059211793,27.2263183025153,"M602c","M6","2801",28,"light","T2",21.758821,611.125,0.611125,0.00308502658560807
"804","M602c_2801D",207.560060820257,-0.00519145631758022,27.133963905836,"M602c","M6","2801D",28,"dark","T2",21.758821,611.125,0.611125,-0.00317262874208121
"805","M602c_2902",214.855857808292,0.00553316293513844,28.4968489113528,"M602c","M6","2902",29,"light","T2",21.758821,611.125,0.611125,0.00338145419873648
"806","M602c_2902D",216.955092834929,-0.00536886689100608,28.4890890769365,"M602c","M6","2902D",29,"dark","T2",21.758821,611.125,0.611125,-0.00328104877876609
"807","M602c_3004",130.279147337229,-0.00220516362169926,29.337638797426,"M602c","M6","3004",30,"light","T2",21.758821,611.125,0.611125,-0.00134763061831096
"808","M602c_3004D",138.43303229439,-0.00849780774542265,29.2843533345317,"M602c","M6","3004D",30,"dark","T2",21.758821,611.125,0.611125,-0.00519322275842142
"809","M602c_3106",136.534336351376,-0.000314022636898379,30.0717824106075,"M602c","M6","3106",31,"light","T2",21.758821,611.125,0.611125,-0.000191907083974522
"810","M602c_3106D",134.0960309168,-0.00790542671409658,30.0694228293409,"M602c","M6","3106D",31,"dark","T2",21.758821,611.125,0.611125,-0.00483120390065227
"811","M602c_3201",172.019004953302,0.00513517484750943,31.1782292066089,"M602c","M6","3201",32,"light","T2",21.758821,611.125,0.611125,0.0031382337286842
"812","M602c_3201D",173.599845468588,-0.00603000881034816,31.2451491128016,"M602c","M6","3201D",32,"dark","T2",21.758821,611.125,0.611125,-0.00368508913422402
"813","M602c_3303",134.009303363321,1.70728498610137e-06,32.3211307532395,"M602c","M6","3303",33,"light","T2",21.758821,611.125,0.611125,1.0433645371312e-06
"814","M602c_3303D",131.548386764094,-0.00535078122963628,32.3295393597204,"M602c","M6","3303D",33,"dark","T2",21.758821,611.125,0.611125,-0.00326999617896147
"815","M602c_3404",136.71791754596,-0.00502125225801809,33.0796929238202,"M602c","M6","3404",34,"light","T2",21.758821,611.125,0.611125,-0.00306861278618131
"816","M602c_3404D",130.754678360882,-0.00609213263591058,33.1079897534661,"M602c","M6","3404D",34,"dark","T2",21.758821,611.125,0.611125,-0.00372305455712085
"817","M602d_2703",170.00872605624,0.00719051869147644,26.4387408532041,"M602d","M6","2703",27,"light","T2",35.87437986,611,0.611,0.00439340692049211
"818","M602d_2703D",173.542886764627,-0.00738582345754243,26.4062715555929,"M602d","M6","2703D",27,"dark","T2",35.87437986,611,0.611,-0.00451273813255842
"819","M602d_2805",167.021451477692,0.00603516841734855,27.3587423301075,"M602d","M6","2805",28,"light","T2",35.87437986,611,0.611,0.00368748790299996
"820","M602d_2805D",167.409096156145,-0.00753622388443845,27.2931838854901,"M602d","M6","2805D",28,"dark","T2",35.87437986,611,0.611,-0.00460463279339189
"821","M602d_2906",165.595334222738,0.00367736191488559,28.200610843005,"M602d","M6","2906",29,"light","T2",35.87437986,611,0.611,0.0022468681299951
"822","M602d_2906D",164.59861110112,-0.00891273746732665,28.2043792598123,"M602d","M6","2906D",29,"dark","T2",35.87437986,611,0.611,-0.00544568259253658
"823","M602d_3002",168.82449658935,0.00634500852407238,29.3855044123732,"M602d","M6","3002",30,"light","T2",35.87437986,611,0.611,0.00387680020820822
"824","M602d_3002D",169.049870750411,-0.0104144550039286,29.3522443666662,"M602d","M6","3002D",30,"dark","T2",35.87437986,611,0.611,-0.00636323200740037
"825","M602d_3104",153.785507488419,0.00907798643325031,29.9710565029869,"M602d","M6","3104",31,"light","T2",35.87437986,611,0.611,0.00554664971071594
"826","M602d_3104D",156.553298334525,-0.00957674216437298,30.0198849652513,"M602d","M6","3104D",31,"dark","T2",35.87437986,611,0.611,-0.00585138946243189
"827","M602d_3205",137.581522544512,0.0028442507273906,31.3972560944215,"M602d","M6","3205",32,"light","T2",35.87437986,611,0.611,0.00173783719443566
"828","M602d_3205D",136.263555009663,-0.010850981390764,31.4459443629599,"M602d","M6","3205D",32,"dark","T2",35.87437986,611,0.611,-0.0066299496297568
"829","M602d_3301",176.305673519099,0.00400473080140647,32.3566830489982,"M602d","M6","3301",33,"light","T2",35.87437986,611,0.611,0.00244689051965935
"830","M602d_3301D",172.836168816778,-0.009438909509632,32.4561417897226,"M602d","M6","3301D",33,"dark","T2",35.87437986,611,0.611,-0.00576717371038515
"831","M602d_3402",156.223716857308,-0.00462041824633999,33.0867252952345,"M602d","M6","3402",34,"light","T2",35.87437986,611,0.611,-0.00282307554851373
"832","M602d_3402D",149.472903385958,-0.00689239569384245,33.1730159769169,"M602d","M6","3402D",34,"dark","T2",35.87437986,611,0.611,-0.00421125376893774
"833","M603a_2704",166.22683276054,0.00451906447936874,26.5051669804797,"M603a","M6","2704",27,"light","T3",21.35969922,612,0.612,0.00276566746137367
"834","M603a_2704D",168.414520957736,-0.00431556455938365,26.4344961509287,"M603a","M6","2704D",27,"dark","T3",21.35969922,612,0.612,-0.00264112551034279
"835","M603a_2806",174.032455242081,0.00246708866023187,27.2112134261555,"M603a","M6","2806",28,"light","T3",21.35969922,611,0.611,0.00150739117140167
"836","M603a_2806D",172.95154312019,-0.00624549153552778,27.1413535805815,"M603a","M6","2806D",28,"dark","T3",21.35969922,611,0.611,-0.00381599532820747
"837","M603a_2901",191.204446089505,0.00710610941014457,28.324333842992,"M603a","M6","2901",29,"light","T3",21.35969922,611,0.611,0.00434183284959833
"838","M603a_2901D",195.34957772842,-0.0040506156171026,28.2239719850446,"M603a","M6","2901D",29,"dark","T3",21.35969922,611,0.611,-0.00247492614204969
"839","M603a_3003",155.897810181149,0.00155817169260581,29.2507283967853,"M603a","M6","3003",30,"light","T3",21.35969922,611,0.611,0.00095204290418215
"840","M603a_3003D",154.470685006383,-0.00832265257357378,29.2897391285805,"M603a","M6","3003D",30,"dark","T3",21.35969922,611,0.611,-0.00508514072245358
"841","M603a_3105",138.97727454058,0.00323682214354462,30.0673061576533,"M603a","M6","3105",31,"light","T3",21.35969922,611,0.611,0.00197769832970576
"842","M603a_3105D",139.329953358786,-0.0064949137666175,30.1775025391674,"M603a","M6","3105D",31,"dark","T3",21.35969922,611,0.611,-0.00396839231140329
"843","M603a_3206",117.758633304307,-0.00122331437946085,31.2882806773697,"M603a","M6","3206",32,"light","T3",21.35969922,611,0.611,-0.000747445085850579
"844","M603a_3206D",114.910678925027,-0.0065223034228997,31.338950653054,"M603a","M6","3206D",32,"dark","T3",21.35969922,611,0.611,-0.00398512739139172
"845","M603a_3302",136.056643334436,0.00123623988464798,32.5210901559364,"M603a","M6","3302",33,"light","T3",21.35969922,611,0.611,0.000755342569519916
"846","M603a_3302D",132.432723861138,-0.00487113915980851,32.4386155072431,"M603a","M6","3302D",33,"dark","T3",21.35969922,611,0.611,-0.002976266026643
"847","M603a_3403",147.122578554671,-0.00312635919744457,33.2154435860027,"M603a","M6","3403",34,"light","T3",21.35969922,611,0.611,-0.00191020546963863
"848","M603a_3403D",142.589976950697,-0.00494849483628284,33.2245293661489,"M603a","M6","3403D",34,"dark","T3",21.35969922,611,0.611,-0.00302353034496882
"849","M603b_2706",161.14365223825,0.00260652914270006,26.3761277227582,"M603b","M6","2706",27,"light","T3",21.17298991,612,0.612,0.00159519583533244
"850","M603b_2706D",162.594830416884,-0.00396046838129761,26.3184309969196,"M603b","M6","2706D",27,"dark","T3",21.17298991,612,0.612,-0.00242380664935414
"851","M603b_2801",197.656029936129,0.0036670204997803,27.0652822130901,"M603b","M6","2801",28,"light","T3",21.17298991,612,0.612,0.00224421654586554
"852","M603b_2801D",198.550668235565,-0.00452044996621917,27.0366922886001,"M603b","M6","2801D",28,"dark","T3",21.17298991,612,0.612,-0.00276651537932613
"853","M603b_2903",202.684383758449,0.00467370467265578,28.4551522563904,"M603b","M6","2903",29,"light","T3",21.17298991,612,0.612,0.00286030725966534
"854","M603b_2903D",206.415130143435,-0.00399486284883843,28.3369589392582,"M603b","M6","2903D",29,"dark","T3",21.17298991,612,0.612,-0.00244485606348912
"855","M603b_3004",131.544854671629,-0.00247191799445625,29.2852647843875,"M603b","M6","3004",30,"light","T3",21.17298991,612,0.612,-0.00151281381260723
"856","M603b_3004D",139.336279804633,-0.00802238125947613,29.200794718375,"M603b","M6","3004D",30,"dark","T3",21.17298991,612,0.612,-0.00490969733079939
"857","M603b_3106",142.838861062334,-0.000288807321632758,29.9460146420788,"M603b","M6","3106",31,"light","T3",21.17298991,612,0.612,-0.000176750080839248
"858","M603b_3106D",140.450161389672,-0.00753512439454306,29.9902056863665,"M603b","M6","3106D",31,"dark","T3",21.17298991,612,0.612,-0.00461149612946035
"859","M603b_3202",161.596460620835,0.005634513315734,31.3258088652429,"M603b","M6","3202",32,"light","T3",21.17298991,612,0.612,0.00344832214922921
"860","M603b_3202D",163.841653311922,-0.00526578757905341,31.3391973085661,"M603b","M6","3202D",32,"dark","T3",21.17298991,612,0.612,-0.00322266199838069
"861","M603b_3303",132.992328697171,0.00160149651745224,32.5113862672159,"M603b","M6","3303",33,"light","T3",21.17298991,612,0.612,0.000980115868680771
"862","M603b_3303D",131.973486679239,-0.00489967884043926,32.4992084229804,"M603b","M6","3303D",33,"dark","T3",21.17298991,612,0.612,-0.00299860345034883
"863","M603b_3405",116.413610817151,-0.00281372858370453,33.0739855062204,"M603b","M6","3405",34,"light","T3",21.17298991,612,0.612,-0.00172200189322717
"864","M603b_3405D",112.979545282572,-0.00430475094432699,33.1146415361507,"M603b","M6","3405D",34,"dark","T3",21.17298991,612,0.612,-0.00263450757792812
"865","M603c_2706",168.312381602019,0.0032320996050524,26.3052299396688,"M603c","M6","2706",27,"light","T3",24.54078963,613,0.613,0.00198127705789712
"866","M603c_2706D",169.843981782495,-0.00506675243485482,26.2715460487549,"M603c","M6","2706D",27,"dark","T3",24.54078963,613,0.613,-0.003105919242566
"867","M603c_2802",187.780432520467,0.00472718954540611,27.1381796282167,"M603c","M6","2802",28,"light","T3",24.54078963,613,0.613,0.00289776719133395
"868","M603c_2802D",189.728895812043,-0.00579410148545031,27.1887395991132,"M603c","M6","2802D",28,"dark","T3",24.54078963,613,0.613,-0.00355178421058104
"869","M603c_2903",207.332493719198,0.00602184595926412,28.4165012730411,"M603c","M6","2903",29,"light","T3",24.54078963,613,0.613,0.00369139157302891
"870","M603c_2903D",212.003725696759,-0.00495434296228062,28.3205019261262,"M603c","M6","2903D",29,"dark","T3",24.54078963,613,0.613,-0.00303701223587802
